name,address,genre,sources,urlシュラスコ&ビアレストランALEGRIA 五反田,東京都 品川区 西五反田 1-30-2 ウイン五反田 B1F,steak,tabelog,https://tabelog.com/tokyo/A1316/A131603/13214271/
串焼き。ビストロガブリ  新宿野村ビル店,東京都 新宿区 西新宿 1-26-2 新宿野村ビル B2F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13244698/
ちから 新橋店,東京都 港区 新橋 3-21-3 1F・2F・3F,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130103/13298860/
わすれん棒 赤羽一番街店,東京都 北区 赤羽 1-20-6 アイルイン赤羽 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1323/A132305/13149863/
焼鳥 うちやま,東京都 中央区 八丁堀 2-11-1,yakitori,tabelog,https://tabelog.com/tokyo/A1302/A130203/13230660/
匠,東京都 足立区 千住 2-54-2 北千住ハリウッドビル 3F,yakitori,tabelog,https://tabelog.com/tokyo/A1324/A132402/13291150/
完全個室 つなぎや 池袋店,東京都 豊島区 南池袋 1-27-8 サンパレスビル 7F B,yakitori,tabelog,https://tabelog.com/tokyo/A1305/A130501/13299853/
てけてけ 田町グランパーク店,東京都 港区 芝浦 3-4-1 グランパークタワー B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1314/A131402/13237835/
個室居酒屋 食べ飲み放題 薫仙 八王子店,東京都 八王子市 東町 12-14 5F,yakitori,tabelog,https://tabelog.com/tokyo/A1329/A132904/13185260/
焼きとり おでん さかじ,東京都 千代田区 六番町 4-3 GEMS市ヶ谷 4F,yakitori,tabelog,https://tabelog.com/tokyo/A1309/A130904/13265329/
居酒屋それゆけ!鶏ヤロー! 東小金井店,東京都 小金井市 東町 4-42-20 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1325/A132501/13308541/
鶏なか,東京都 渋谷区 宇田川町 11-11 柳光ビル　１Ｆ,yakitori,tabelog,https://tabelog.com/tokyo/A1303/A130301/13179566/
全席個室 夢や京町しずく 八重洲店,東京都 中央区 日本橋 3-2-17 日本橋三丁目ビル,yakitori,tabelog,https://tabelog.com/tokyo/A1302/A130202/13104843/
炭焼 焼き鳥 軒,東京都 千代田区 神田鍛冶町 3-7-33 神田駅前プラザ 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1310/A131002/13293776/
スミビトケムリ 池袋店,東京都 豊島区 東池袋 1-40-7 TC76東池袋一丁目ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1305/A130501/13296313/
銀座 希鳥,東京都 中央区 銀座 6-4-3 GICROS GINZA GEMS 6F,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130101/13239649/
本格焼鳥 五反田富士屋,東京都 品川区 西五反田 1-15-10,yakitori,tabelog,https://tabelog.com/tokyo/A1316/A131603/13292186/
てけてけ 木場店,東京都 江東区 木場 5-1-4 小林NICハイム木場公園第二 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1313/A131303/13221376/
焼き鳥野郎 新宿西口店,東京都 新宿区 西新宿 7-5-6 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13219634/
宵の灯,東京都 千代田区 鍛冶町 1-2-15,yakitori,tabelog,https://tabelog.com/tokyo/A1310/A131002/13309968/
鳥三昧 新橋店,東京都 港区 新橋 3-23-1 Box'R shinbashiビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130103/13260107/
うな串 焼鳥 う福 代々木店,東京都 渋谷区 千駄ヶ谷 5-20-10 ほぼ新宿のれん街 ち区画,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130403/13218350/
うに小屋 渋谷店,東京都 渋谷区 円山町 18-2 林ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1303/A130301/13215818/
鳥源氏,東京都 渋谷区 道玄坂 2-29-18 才藤第二ビル 4F,yakitori,tabelog,https://tabelog.com/tokyo/A1303/A130301/13245771/
吉粋 囲い 品川店,東京都 港区 港南 2-2-1 ミナトビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1314/A131403/13257396/
バードマン TRIO 田町店,東京都 港区 芝 5-23-8,yakitori,tabelog,https://tabelog.com/tokyo/A1314/A131402/13119788/
鉄火 武士道 新橋烏森口店,東京都 港区 新橋 4-20-1,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130103/13173569/
庄や 国立店,東京都 国立市 東 1-15-22 国立サニービル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1325/A132503/13072892/
地鶏専門店 鳥一筋 八王子店,東京都 八王子市 旭町 6-9 A 7F,yakitori,tabelog,https://tabelog.com/tokyo/A1329/A132904/13315127/
鶏調べ,東京都 港区 新橋 2-3-7 菊豊ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130103/13313202/
やきとり宮川 赤坂,東京都 港区 赤坂 1-8-1 赤坂インターシティAIR B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1308/A130802/13213412/
とさか,東京都 新宿区 新宿 3-35-13 裕永ビル ２F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13040635/
庄や 平和台北口店,東京都 練馬区 北町 6-32-36 アクロス平和台ビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1322/A132202/13085845/
九州料理専門店 一の酉 新宿本店,東京都 新宿区 歌舞伎町 1-15-8 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13311476/
個室居酒屋 鳥元 新宿東口店,東京都 新宿区 歌舞伎町 1-14-3 第103東京ビル 3F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13252965/
刻刻刻刻坐,東京都 北区 赤羽 1-29-7 中央ハイツ 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1323/A132305/13306678/
博多もつ鍋 野菜巻き串 まんまる 浅草店,東京都 台東区 浅草 1-1-16 HK浅草ビル 5F,yakitori,tabelog,https://tabelog.com/tokyo/A1311/A131102/13295291/
もてなしや 新宿本店,東京都 新宿区 新宿 3-27-5 ケースリービル 5F-A,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13289526/
大衆酒場 いける屋,東京都 新宿区 高田馬場 1-33-6 宇都宮ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1305/A130503/13264082/
個室居酒屋 古今の屋 八王子店,東京都 八王子市 旭町 6-10 第51東京ビル 5F,yakitori,tabelog,https://tabelog.com/tokyo/A1329/A132904/13283933/
やきとり みき屋,東京都 目黒区 鷹番 3-4-17 ウェルフラッグ 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1317/A131702/13278274/
やきとり家すみれ 明大前店,東京都 世田谷区 松原 1-37-20 会田ビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1318/A131804/13132708/
ワイン÷炭火焼き酒場cacco,東京都 品川区 西五反田 8-1-10 ヒキタカ五反田ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1316/A131603/13310667/
炭火やき鳥 HARU,東京都 港区 西新橋 1-20-9 山西ビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130103/13303510/
串焼き。ビストロガブリ 新宿西口ハルク店,東京都 新宿区 西新宿 1-5-1 小田急ハルクMB3階,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13226191/
焼鳥 ブロシェット 神楽坂,東京都 新宿区 神楽坂 6-8,yakitori,tabelog,https://tabelog.com/tokyo/A1309/A130905/13202889/
ぶたぼーる 赤坂店,東京都 港区 赤坂 3-12-18 第8荒井ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1308/A130801/13289701/
全席完全個室居酒屋　高田馬場邸　さかえ通り店,東京都 新宿区 高田馬場 3-5-3 第90東京ビル3階,yakitori,tabelog,https://tabelog.com/tokyo/A1305/A130503/13288410/
鳥ばか一代,東京都 中央区 銀座 3-3-8 1F・2F・3F,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130101/13108941/
鶏と酎ハイ とり巣,東京都 千代田区 神田富山町 20-1 神田タイショービル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1310/A131002/13297183/
旬鮮酒場 天狗 宮益坂店,東京都 渋谷区 渋谷 2-20-11,yakitori,tabelog,https://tabelog.com/tokyo/A1303/A130301/13085569/
完全個室居酒屋 九州蔵 上野駅前店,東京都 台東区 上野 7-3-2 TSDビル 3F,yakitori,tabelog,https://tabelog.com/tokyo/A1311/A131101/13253492/
警視鳥,東京都 目黒区 鷹番 3-18-21 ツインタウン学芸大学 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1317/A131702/13277654/
炭火焼き ちから 神田店,東京都 千代田区 内神田 3-7-3 三貢ビル 1~4F,yakitori,tabelog,https://tabelog.com/tokyo/A1310/A131002/13270981/
串焼きバル mansun 東池袋店,東京都 豊島区 南池袋 2-41-19 サンロード 5‐2,yakitori,tabelog,https://tabelog.com/tokyo/A1305/A130501/13211732/
鳥乃壱 上野本店,東京都 台東区 東上野 2-15-8,yakitori,tabelog,https://tabelog.com/tokyo/A1311/A131101/13290563/
ひごの屋 外苑前店,東京都 港区 南青山 2-27-28 グラン青山　２Ｆ,yakitori,tabelog,https://tabelog.com/tokyo/A1306/A130603/13034812/
備長炭火焼 とりごえ,東京都 港区 浜松町 1-23-4 隆江ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1314/A131401/13282202/
雷門 き介,東京都 台東区 雷門 2-3-12,yakitori,tabelog,https://tabelog.com/tokyo/A1311/A131102/13052970/
東京新橋 達磨酒場 2号店,東京都 港区 新橋 3-19-7 ル・グラシェルBLDG.23,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130103/13297666/
かいちゃん 巣鴨店,東京都 豊島区 巣鴨 1-17-8 ｎｚ1178ビル　B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1323/A132301/13166586/
完全個室居酒屋 串ばってん 立川店,東京都 立川市 柴崎町 3-3-7 山三電機ビル 4F-A,yakitori,tabelog,https://tabelog.com/tokyo/A1329/A132901/13290330/
個室居酒屋 越の誉 日本橋店,東京都 中央区 日本橋室町 1-11-2 松楽ビル 4F,yakitori,tabelog,https://tabelog.com/tokyo/A1302/A130202/13294393/
新宿 思ひ出酒場 えんなすび,東京都 新宿区 西新宿 1-2-1 ファイブケイビル 3F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13208905/
串治郎 有楽町店,東京都 千代田区 有楽町 1-6-1 第二日比谷ビル 6F,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130102/13286298/
個室居酒屋 串右衛門 渋谷店,東京都 渋谷区 宇田川町 30-5 渋谷JOWビル 6F,yakitori,tabelog,https://tabelog.com/tokyo/A1303/A130301/13298408/
博多満月 市ヶ谷店,東京都 千代田区 五番町 4-2 東プレビル　２Ｆ,yakitori,tabelog,https://tabelog.com/tokyo/A1309/A130904/13115186/
やきとり家 すみれ 綾瀬店,東京都 足立区 綾瀬 2-23-3 石橋ビル101号,yakitori,tabelog,https://tabelog.com/tokyo/A1324/A132404/13225824/
炭火串焼き あんど,東京都 新宿区 歌舞伎町 1-18-9 WaMall歌舞伎町 3F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13268692/
一酌万倍 新宿本店,東京都 新宿区 歌舞伎町 1-13-9 3F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13301846/
東京新橋 達磨酒場,東京都 港区 新橋 3-19-7 ル・グラシェルBLDG.24,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130103/13285840/
やきとり処 Katsu 吉祥寺,東京都 武蔵野市 吉祥寺本町 2-4-5,yakitori,tabelog,https://tabelog.com/tokyo/A1320/A132001/13037545/
ロベリスク。,東京都 港区 西麻布 1-1-1 EDGEビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1307/A130701/13263814/
呑み食い処 しま蔵,東京都 港区 赤坂 3-21-4 サンライト赤坂 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1308/A130801/13272936/
やきとり宮川 豊洲店,東京都 江東区 豊洲 3-2-24 豊洲フォレシア 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1313/A131307/13172421/
旨唐揚げと居酒メシ ミライザカ 千歳烏山北口店,東京都 世田谷区 南烏山 4-12-4 ワールド物産ビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1318/A131809/13214268/
やきとん たまや商店 銀座コリドー街店,東京都 中央区 銀座 6-2 山下ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130101/13293075/
東京酒BAL 塩梅 五反田店,東京都 品川区 東五反田 2-3-4 ビックナインビル2F,yakitori,tabelog,https://tabelog.com/tokyo/A1316/A131603/13134266/
吉蔵,東京都 港区 赤坂 2-8-13 赤坂こうゆうビル 3F,yakitori,tabelog,https://tabelog.com/tokyo/A1308/A130802/13314246/
佐賀ふもと赤鶏 酒場 髙しな 小伝馬町本店,東京都 中央区 日本橋小伝馬町 3-6 １F,yakitori,tabelog,https://tabelog.com/tokyo/A1302/A130204/13226566/
黒松屋 八重洲南口店,東京都 千代田区 丸の内 1-9-2 グラントウキョウサウスタワー B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1302/A130201/13238926/
鶏丸,東京都 新宿区 新宿 3-36-13 Mビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13206217/
完全個室居酒屋 九州さつき 錦糸町店,東京都 墨田区 江東橋 3-8-11 おいてけ堀MSMビル 5F,yakitori,tabelog,https://tabelog.com/tokyo/A1312/A131201/13264564/
焼鳥スエヒロガリ,東京都 目黒区 上目黒 3-6-4,yakitori,tabelog,https://tabelog.com/tokyo/A1317/A131701/13180172/
焼鳥しん,東京都 新宿区 新宿 1-16-9 寿御苑前ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130402/13238114/
Shaji,東京都 港区 麻布十番 1-5-11 紅梅ビル１Ｆ,yakitori,tabelog,https://tabelog.com/tokyo/A1307/A130702/13109775/
やきとり家 すみれ 新宿西口店,東京都 新宿区 西新宿 1-12-7 第二清新ビル 4F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13199921/
俺のやきとり 大井町,東京都 品川区 大井 1-1-16,yakitori,tabelog,https://tabelog.com/tokyo/A1315/A131501/13109557/
焼鳥処 しまもと,東京都 立川市 柴崎町 2-4-3,yakitori,tabelog,https://tabelog.com/tokyo/A1329/A132901/13247969/
西口やきとん,東京都 台東区 浅草橋 4-10-2,yakitori,tabelog,https://tabelog.com/tokyo/A1311/A131103/13008660/
博多野菜巻き串ミカタ,東京都 目黒区 碑文谷 6-7-3 インクルール学芸大ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1317/A131702/13206137/
個室居酒屋 酔月 新宿店,東京都 新宿区 歌舞伎町 1-17-5 第二安田ビル 4F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13207488/
ひねり蛇口ハイ 大衆酒泉テルマエ荻窪駅前泉,東京都 杉並区 上荻 1-16-5 三徳ビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1319/A131906/13311698/
おいらんち,東京都 足立区 千住 2-25-1 やよいビル B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1324/A132402/13290843/
炭火焼き鳥 酉壱,東京都 千代田区 鍛冶町 2-12-9 一番街共同ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1310/A131002/13270735/
土間土間 蒲田店,東京都 大田区 西蒲田 7-66-10 ランズビル　４Ｆ,yakitori,tabelog,https://tabelog.com/tokyo/A1315/A131503/13051983/
九州料理と博多出汁おでん  四文銭 新宿東口店,東京都 新宿区 新宿 3-36-13 Mビル5F-A,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13305677/
完全個室居酒屋 串ばってん 町田店,東京都 町田市 原町田 6-10-17 萩原ビル B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1327/A132701/13286251/
和食居酒屋 新宿屋,東京都 新宿区 西新宿 1-17-1 宍戸ビル 4F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13259119/
焼鳥 ヨリイッソウ,東京都 台東区 柳橋 1-21-6 日東ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1311/A131103/13311695/
ごだいご 新宿NSビル店,東京都 新宿区 西新宿 2-4-1 新宿NSビル 29F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13009824/
焼鳥なべちゃん 新宿三丁目店,東京都 新宿区 新宿 3-7-3 丸中ビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13272566/
焼鳥 銀座 井,東京都 中央区 銀座 8-7-20 belle銀座Ⅲ B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130101/13227438/
南蛮亭 新宿店,東京都 新宿区 新宿 3-13-5 クリハシビル B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13284309/
個室居酒屋 鳥ちゃん 新宿本店,東京都 新宿区 歌舞伎町 1-16-10,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13272740/
焼鳥 ハレツバメ 新宿東口店,東京都 新宿区 新宿 3-27-4 新宿御幸ビル B2F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13271920/
焼鳥酒場 酉の市,東京都 港区 芝浦 3-12-2 やまとビル 4F,yakitori,tabelog,https://tabelog.com/tokyo/A1314/A131402/13268882/
和食の故郷 神田本店,東京都 千代田区 内神田 2-14-13,yakitori,tabelog,https://tabelog.com/tokyo/A1310/A131002/13200608/
焼鳥 虎忠,東京都 中野区 中野 3-35-4,yakitori,tabelog,https://tabelog.com/tokyo/A1319/A131902/13303557/
楽楽 渋谷店,東京都 渋谷区 道玄坂 2-28-2 MMビル 3F,yakitori,tabelog,https://tabelog.com/tokyo/A1303/A130301/13211820/
焼鳥 宮屋,東京都 杉並区 上荻 1-4-7 流動ビル2F,yakitori,tabelog,https://tabelog.com/tokyo/A1319/A131906/13210602/
小田原鮮魚と炭焼牛たん かっこ 八王子店,東京都 八王子市 旭町 2-5 八王子ツインタワーＡ館　９Ｆ,yakitori,tabelog,https://tabelog.com/tokyo/A1329/A132904/13029538/
炭火串焼き鳥と野菜巻きのお店 めがみや 表参道店,東京都 渋谷区 神宮前 5-52-2 青山オーバルビル B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1306/A130602/13197225/
ひな酉 ふじ乃,東京都 武蔵野市 中町 1-15-5 三鷹ノースヒルズ 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1320/A132002/13119076/
三代目 鳥メロ 豊洲IHIビル店,東京都 江東区 豊洲 3-1-1 豊洲ＩＨＩビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1313/A131307/13024164/
完全個室 肴と地酒 徳吉 新宿西口店,東京都 新宿区 西新宿 1-18-13 近江ビル 2F B,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13296132/
個室居酒屋 天空の雫 新宿東口店,東京都 新宿区 歌舞伎町 1-6-3 東海苑ビル 5F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13160283/
ひだりや,東京都 港区 芝大門 1-15-10 ヨシザネビル　１Ｆ,yakitori,tabelog,https://tabelog.com/tokyo/A1314/A131401/13034602/
金福酒場 新宿店,東京都 新宿区 歌舞伎町 1-17-7 リカム3ビル 5F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13301802/
meet BAL sui,東京都 八王子市 三崎町 5-22 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1329/A132904/13300813/
鶏匠 たけはし,東京都 港区 六本木 7-17-19 フレッグ六本木セコンド1F,yakitori,tabelog,https://tabelog.com/tokyo/A1307/A130701/13093750/
にんにく鶏焼肉サン 学芸大学店,東京都 目黒区 鷹番 2-20-9 桧ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1317/A131702/13313301/
完全個室居酒屋 九州蔵 立川店,東京都 立川市 柴崎町 3-3-7 山三電機ビル 4F-B,yakitori,tabelog,https://tabelog.com/tokyo/A1329/A132901/13290331/
鶏や せぼん,東京都 目黒区 祐天寺 2-4-14,yakitori,tabelog,https://tabelog.com/tokyo/A1317/A131701/13114134/
全席個室 紀州備長炭 炭焼き地鶏 佐藤 日本橋店,東京都 中央区 日本橋室町 1-11-2 松楽ビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1302/A130202/13261278/
上野 鳥福,東京都 台東区 上野 6-14-7 Delicious Plaza 3F,yakitori,tabelog,https://tabelog.com/tokyo/A1311/A131101/13130202/
炭火焼 れん 目黒,東京都 目黒区 目黒 1-5-4 テルレ 201,yakitori,tabelog,https://tabelog.com/tokyo/A1316/A131601/13256113/
しづご,東京都 港区 麻布十番 1-9-11 CIMA麻布十番 8F,yakitori,tabelog,https://tabelog.com/tokyo/A1307/A130702/13292262/
鳥道酒場 渋谷店,東京都 渋谷区 宇田川町 31-3,yakitori,tabelog,https://tabelog.com/tokyo/A1303/A130301/13253551/
目黒ダイニングOHANA,東京都 目黒区 目黒 1-5-17 パルテノンビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1316/A131601/13303858/
備長炭 本格炭火串焼き ちから 新宿東口店,東京都 新宿区 歌舞伎町 1-22-10 ハクタカ別館ビル,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13263434/
大衆スタンド ニュー神田屋 渋谷東口宮益坂下店,東京都 渋谷区 渋谷 2-20-11 渋谷協和ビル B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1303/A130301/13275929/
鳥道酒場 新宿歌舞伎町店,東京都 新宿区 歌舞伎町 1-23-10 歌舞伎町Yビル1F・2F・3F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13233664/
石焼地鳥 石庵 池袋西口店,東京都 豊島区 西池袋 3-27-6 広瀬ビル　１Ｆ,yakitori,tabelog,https://tabelog.com/tokyo/A1305/A130501/13028792/
鶏十兵衛 調布店,東京都 調布市 布田 1-41-1 菊屋ビル 6F,yakitori,tabelog,https://tabelog.com/tokyo/A1326/A132601/13291157/
東京 今井屋本店,東京都 千代田区 丸の内 2-4-1 丸の内ビルディング 6F,yakitori,tabelog,https://tabelog.com/tokyo/A1302/A130201/13004027/
やっとこ 大塚本店,東京都 豊島区 北大塚 2-8-6 第2不二ハイツ 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1323/A132302/13133969/
手羽先唐揚げと焼き鳥 酌,東京都 武蔵野市 吉祥寺本町 1-8-10 吉祥寺exビル 4F,yakitori,tabelog,https://tabelog.com/tokyo/A1320/A132001/13296266/
鳥利久,東京都 中央区 八重洲 1-5-10 八重洲ビル 4F,yakitori,tabelog,https://tabelog.com/tokyo/A1302/A130201/13286535/
海鮮と炉端焼き 囲炉裏 新宿,東京都 新宿区 西新宿 1-18-13 近江ビル 3F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13294592/
和牛・牛タン・地鶏×個室 鶴龍 池袋総本店,東京都 豊島区 東池袋 1-4-6 高和ビル 4F,yakitori,tabelog,https://tabelog.com/tokyo/A1305/A130501/13140407/
炭坊主,東京都 中央区 銀座 5-9-5 銀座三原橋ビル,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130101/13280658/
炭火焼き鳥 串八珍 靖国総本店,東京都 千代田区 九段北 1-3-2 大橋ビル　２Ｆ,yakitori,tabelog,https://tabelog.com/tokyo/A1309/A130906/13036582/
やきとり○金 田町本店,東京都 港区 芝 5-26-20 建築会館 B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1314/A131402/13150332/
完全個室居酒屋 和金,東京都 豊島区 南池袋 1-23-11 ブロンズビル 5F,yakitori,tabelog,https://tabelog.com/tokyo/A1305/A130501/13243531/
本格焼鳥　日本橋ふじ屋,東京都 中央区 日本橋 2-2-5 日本橋アルガビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1302/A130202/13313685/
おもてなしとりよし 町田店,東京都 町田市 原町田 6-9-18 ＴＮスクエア 4F,yakitori,tabelog,https://tabelog.com/tokyo/A1327/A132701/13245594/
大衆酒場 スシスミビ,東京都 世田谷区 三軒茶屋 1-40-10,yakitori,tabelog,https://tabelog.com/tokyo/A1317/A131706/13214566/
大衆酒場 もつ焼き 次世代 渋谷店,東京都 渋谷区 道玄坂 2-25-17,yakitori,tabelog,https://tabelog.com/tokyo/A1303/A130301/13281603/
個室居酒屋 佐藤 NBF品川タワー店,東京都 港区 港南 2-16-5 NBF品川タワー B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1314/A131403/13294496/
マグロと信玄どり 完全個室 伊勢屋 錦糸町店,東京都 墨田区 錦糸 2-4-10 ナカズビル 6F,yakitori,tabelog,https://tabelog.com/tokyo/A1312/A131201/13250035/
串焼 黒松屋 渋谷店,東京都 渋谷区 宇田川町 33-1 グランド東京渋谷ビル 3F,yakitori,tabelog,https://tabelog.com/tokyo/A1303/A130301/13237321/
平成第七酒場 梟 国分寺本店,東京都 国分寺市 本町 2-10-5 プラザ国分寺 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1325/A132502/13253145/
串山,東京都 新宿区 歌舞伎町 1-12-3 Monビル 4F-B,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13290081/
皐月3.25 新宿本店,東京都 新宿区 歌舞伎町 1-15-8 丸雄ビル 4F,yakitori,tabelog,https://tabelog.com/tokyo/A1304/A130401/13302807/
佐賀県三瀬村ふもと赤鶏 田町本店,東京都 港区 芝浦 3-11-10 エタニ ビル B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1314/A131402/13141536/
銀座鳥真,東京都 中央区 銀座 7-3-13 ニューギンザビル1号館 1F・6F,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130101/13288785/
ねぎま 三ぞう 池袋西口店,東京都 豊島区 西池袋 1-42-1 B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1305/A130501/13227193/
和食居酒屋 赤兵衛 神田,東京都 千代田区 内神田 3-22-1 勝川ビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1310/A131002/13173792/
炭火串焼き 海鮮料理 燦々,東京都 千代田区 有楽町 1-2-9 有楽町小川ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130102/13283262/
とり鉄 明大前駅前店,東京都 世田谷区 松原 1-38-4 第56東京ビル B1F,yakitori,tabelog,https://tabelog.com/tokyo/A1318/A131804/13297019/
神鶏 荻窪店,東京都 杉並区 荻窪 5-27-1,yakitori,tabelog,https://tabelog.com/tokyo/A1319/A131906/13165943/
やきとんうまいもん横丁 まるたか 北千住店,東京都 足立区 千住 2-65 須田ビル 1F,yakitori,tabelog,https://tabelog.com/tokyo/A1324/A132402/13169649/
一刻堂 新橋店,東京都 港区 新橋 3-23-1 Trn新橋別館 6F,yakitori,tabelog,https://tabelog.com/tokyo/A1301/A130103/13311137/
七輪焼肉 安安 調布店,東京都 調布市 小島町 1-35-3 濱乃家ビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1326/A132601/13194077/
地鶏食べ放題 個室居酒屋 串楽 錦糸町店,東京都 墨田区 錦糸 2-3-9 アライビル 2F,yakitori,tabelog,https://tabelog.com/tokyo/A1312/A131201/13037622/
赤坂 ごだいご,東京都 港区 赤坂 3-10-4 赤坂月世界ビル ６Ｆ,yakitori,tabelog,https://tabelog.com/tokyo/A1308/A130801/13019354/
赤坂 ざんまい,東京都 港区 赤坂 3-8-1 赤坂アルトビル 6Ｆ,yakitori,tabelog,https://tabelog.com/tokyo/A1308/A130801/13004955/
うな串 焼鳥 う福 恵比寿,東京都 渋谷区 恵比寿 1-7-10,yakitori,tabelog,https://tabelog.com/tokyo/A1303/A130302/13219833/
かまどか 上野店,東京都 台東区 上野 6-8-13 東京堂ビル　２Ｆ,yakitori,tabelog,https://tabelog.com/tokyo/A1311/A131101/13026761/
